"","blueWins","blueWardsPlaced","blueWardsDestroyed","blueFirstBlood","blueKills","blueDeaths","blueAssists","blueEliteMonsters","blueDragons","blueHeralds","blueTowersDestroyed","blueAvgLevel","blueTotalExperience","blueTotalJungleMinionsKilled","blueGoldDiff","blueExperienceDiff","blueCSPerMin","blueGoldPerMin","redWardsPlaced","redWardsDestroyed","redAssists","redEliteMonsters","redDragons","redHeralds","redTowersDestroyed","redAvgLevel","redTotalExperience","redTotalJungleMinionsKilled","redCSPerMin","redGoldPerMin"
"4192","0",17,4,"0",1,1,1,0,"0","0","0",7,16730,51,152,-1124,23.3,1401.8,41,3,1,1,"1","0","0",7.2,17854,56,22,1386.6
"4193","1",20,1,"0",6,6,8,0,"0","0","0",7,17727,47,556,879,21.1,1614,15,4,3,1,"1","0","0",6.6,16848,48,21.5,1558.4
"4194","1",44,3,"1",6,5,5,0,"0","0","0",7.2,18652,56,750,786,19.9,1624.6,14,1,6,0,"0","0","0",6.8,17866,50,19.9,1549.6
"4195","0",42,2,"0",7,8,8,1,"1","0","0",7,17866,56,-1782,-308,18.6,1612.2,32,4,10,1,"0","1","0",7,18174,41,25.3,1790.4
"4196","0",20,2,"0",5,8,3,0,"0","0","0",6.8,17256,55,-2375,-2008,19.8,1542.9,16,5,11,1,"1","0","0",7.2,19264,46,22.2,1780.4
"4197","0",21,1,"1",1,4,2,0,"0","0","0",6.6,16394,43,-1103,-2692,23,1427,14,3,3,1,"1","0","0",7,19086,52,24.4,1537.3
"4198","1",15,2,"1",4,1,7,0,"0","0","0",7.4,19683,73,2246,2898,24,1632.7,15,1,2,0,"0","0","0",7,16785,42,23.5,1408.1
"4199","1",20,2,"1",8,5,7,0,"0","0","0",7.2,18898,47,1868,726,23.6,1822.5,16,1,5,0,"0","0","0",6.8,18172,56,22.3,1635.7
"4200","1",13,0,"1",9,12,8,1,"0","1","0",7,18403,48,-628,-864,20.4,1777.8,18,3,12,1,"1","0","0",7.2,19267,54,19.7,1840.6
"4201","1",51,3,"0",5,4,7,2,"1","1","0",7.2,19095,62,899,969,24.7,1668,15,2,4,0,"0","0","0",6.8,18126,56,20.9,1578.1
"4202","0",15,0,"1",6,6,12,1,"1","0","0",6.8,18059,58,428,-939,21.4,1643.4,13,1,2,1,"0","1","0",7.2,18998,63,18.4,1600.6
"4203","1",39,3,"0",13,8,22,0,"0","0","0",7.4,18774,44,1721,1678,16.4,1872.1,13,2,9,2,"1","1","0",6.8,17096,43,19.5,1700
"4204","0",40,2,"1",5,8,6,1,"1","0","0",6.8,17606,44,-2607,-2365,18.7,1510.7,18,2,8,0,"0","0","0",7.4,19971,56,23.8,1771.4
"4205","1",39,3,"1",7,0,4,1,"1","0","0",7.6,20576,67,3084,3352,24,1689.7,13,3,0,0,"0","0","0",6.6,17224,60,21.9,1381.3
"4206","1",18,2,"0",6,9,10,0,"0","0","0",7,17832,42,-941,-1717,24.6,1701.3,16,2,7,0,"0","0","0",7.4,19549,40,24,1795.4
"4207","1",19,6,"1",7,5,5,0,"0","0","0",7.2,18160,59,2175,506,23.9,1804.7,20,6,4,1,"1","0","0",6.8,17654,60,22.9,1587.2
"4208","0",43,1,"0",3,5,2,1,"1","0","0",7,18100,62,-1243,-425,23.2,1517.5,15,17,6,0,"0","0","0",7.2,18525,49,21.9,1641.8
"4209","0",15,2,"0",8,10,9,0,"0","0","0",6.6,16113,47,-978,-1232,19,1672.2,18,3,14,1,"1","0","0",6.8,17345,41,20,1770
"4210","1",16,7,"1",5,5,5,0,"0","0","0",6.8,16349,34,679,471,22.2,1572.2,16,3,5,0,"0","0","0",6.4,15878,48,18.1,1504.3
"4211","0",18,0,"1",6,9,7,1,"0","1","1",6.8,16829,49,-995,-1497,17.5,1707.7,14,3,10,1,"1","0","0",7.2,18326,40,22.8,1807.2
"4212","0",91,3,"1",6,1,4,2,"1","1","0",7.2,19237,55,3266,1337,21.4,1701.6,14,0,0,0,"0","0","0",6.8,17900,56,21.8,1375
"4213","0",11,2,"1",5,9,5,2,"1","1","1",6.8,17227,59,792,-474,17.5,1723.1,15,2,10,0,"0","0","0",7,17701,49,17.7,1643.9
"4214","1",18,5,"1",7,2,7,2,"1","1","0",7.2,18656,64,3032,2096,22,1703.9,20,2,0,0,"0","0","0",6.6,16560,54,18.5,1400.7
"4215","1",35,3,"0",11,4,11,1,"1","0","0",7.2,19377,57,3252,3377,20.3,1759.6,15,4,2,0,"0","0","0",6.8,16000,54,17.1,1434.4
"4216","0",17,2,"0",7,4,8,0,"0","0","0",7,17187,40,1270,-1625,21.5,1688.7,12,4,4,1,"1","0","0",7,18812,66,21.2,1561.7
"4217","1",16,4,"0",4,6,3,0,"0","0","0",6.8,17482,24,-549,-805,24.1,1515.7,15,1,3,2,"1","1","0",7,18287,56,22.3,1570.6
"4218","1",19,1,"1",11,3,10,2,"1","1","1",7,19498,52,6210,3599,23.8,2025.9,36,3,4,0,"0","0","0",6.6,15899,52,18,1404.9
"4219","0",12,1,"1",6,9,5,1,"1","0","0",6.8,17753,40,-1436,-1406,21.3,1638.8,19,0,8,0,"0","0","0",7.2,19159,52,22,1782.4
"4220","1",18,4,"1",9,8,6,0,"0","0","0",7,18087,42,8,84,20.9,1726.9,12,4,8,2,"1","1","0",7,18003,47,21.6,1726.1
"4221","1",19,5,"1",8,5,9,1,"1","0","0",6.8,18252,57,836,883,19.8,1738.9,17,3,10,0,"0","0","0",6.6,17369,56,23.7,1655.3
"4222","0",20,4,"1",7,5,7,0,"0","0","0",7.2,18672,50,2077,986,24.7,1762.2,16,5,5,1,"1","0","0",6.8,17686,47,22.6,1554.5
"4223","1",15,3,"0",3,6,3,0,"0","0","0",6.8,18798,72,-259,555,23.2,1573.6,15,2,5,2,"1","1","0",6.8,18243,48,22,1599.5
"4224","1",15,0,"1",10,8,11,1,"0","1","0",7.2,19735,60,-195,646,21.9,1796.5,14,1,3,1,"1","0","0",7,19089,50,24.4,1816
"4225","0",49,3,"0",4,9,2,0,"0","0","0",6.6,17556,56,-3456,-1621,22.3,1506.7,17,3,7,1,"1","0","0",7.2,19177,52,23.5,1852.3
"4226","0",18,3,"0",2,10,3,0,"0","0","0",6.4,15500,35,-5043,-4627,21.5,1385.5,38,3,9,1,"1","0","0",7.2,20127,60,24.4,1889.8
"4227","1",19,3,"1",9,6,11,0,"0","0","0",7,19152,68,2134,1500,20.7,1756.1,15,4,2,1,"1","0","0",7,17652,48,20.4,1542.7
"4228","1",12,3,"0",6,14,9,0,"0","0","0",6.6,16793,52,-3235,-2207,20.8,1628.4,22,1,11,2,"1","1","0",6.8,19000,44,21.5,1951.9
"4229","0",16,1,"1",7,6,9,0,"0","0","0",6.6,16378,52,1453,-254,22.7,1704.8,18,1,4,0,"0","0","0",6.6,16632,53,18.8,1559.5
"4230","0",13,2,"0",5,3,8,1,"1","0","0",7.2,18718,60,613,323,21.8,1629.4,14,3,3,0,"0","0","0",7.2,18395,64,23.2,1568.1
"4231","0",38,1,"0",6,8,7,1,"1","0","0",7.4,19179,52,-772,-545,22.5,1687.7,14,0,11,0,"0","0","0",7.4,19724,59,22.6,1764.9
"4232","0",17,2,"0",6,8,6,0,"0","0","0",6.2,15621,31,-1262,-1379,17.8,1522.2,17,2,7,0,"0","0","0",6.6,17000,36,17.8,1648.4
"4233","0",18,5,"0",6,9,6,1,"0","1","0",7.2,18890,52,-862,1054,23.6,1724.5,18,2,13,1,"1","0","0",6.8,17836,40,21.9,1810.7
"4234","0",19,2,"1",9,9,12,1,"1","0","0",7,17605,38,-1675,-1382,19.7,1718.7,16,1,11,1,"0","1","0",7.2,18987,40,20.6,1886.2
"4235","0",20,4,"1",5,10,8,2,"1","1","0",6.4,16017,53,-2997,-3052,15.6,1515.6,29,7,5,0,"0","0","0",7,19069,49,22.2,1815.3
"4236","0",12,0,"0",1,6,0,0,"0","0","0",6.6,17736,60,-4097,-1658,20.8,1397.7,31,1,7,0,"0","0","0",7.2,19394,72,22.6,1807.4
"4237","0",14,5,"1",6,2,4,0,"0","0","0",7,18625,33,1678,1155,25.8,1638.3,22,6,1,1,"1","0","0",7,17470,59,21.6,1470.5
"4238","0",13,5,"1",3,7,4,0,"0","0","0",6.8,17234,44,-1445,-694,24,1539.2,15,3,9,0,"0","0","0",6.8,17928,50,22.5,1683.7
"4239","1",13,0,"1",5,2,3,1,"1","0","0",6.8,18585,68,1516,709,20.4,1539.7,36,0,1,0,"0","0","0",7,17876,44,19.6,1388.1
"4240","0",17,3,"0",6,8,4,0,"0","0","0",7,18299,66,-1769,-1209,19.1,1614.2,15,2,6,1,"1","0","0",7.4,19508,56,26.4,1791.1
"4241","1",18,0,"1",9,6,13,0,"0","0","0",7.2,19265,51,2063,2131,20,1785.5,39,2,10,1,"1","0","0",7,17134,42,18.2,1579.2
"4242","0",15,1,"0",2,8,2,0,"0","0","0",6.6,16492,50,-3535,-1720,21,1395.6,16,2,12,1,"1","0","0",7,18212,63,20.3,1749.1
"4243","0",52,3,"0",6,8,7,1,"1","0","0",6.8,16744,45,-1964,-1415,20.3,1575.3,16,3,7,1,"0","1","0",7,18159,48,23.8,1771.7
"4244","0",41,3,"0",8,9,7,0,"0","0","0",6.6,16687,41,-1117,-1207,17.9,1627.2,16,4,7,1,"1","0","0",6.8,17894,52,22.3,1738.9
"4245","1",16,4,"0",7,6,9,0,"0","0","0",7.2,18297,55,713,-58,23,1686.9,19,2,9,1,"1","0","0",6.8,18355,48,21.3,1615.6
"4246","0",16,5,"1",9,10,12,0,"0","0","0",6.8,17317,29,-1534,-1073,19.8,1699,15,5,11,0,"0","0","0",6.8,18390,44,21.8,1852.4
"4247","0",52,2,"0",9,4,8,0,"0","0","0",7.4,20130,59,1350,2355,21.9,1799.1,13,1,6,2,"1","1","1",6.8,17775,49,20.8,1664.1
"4248","0",18,7,"0",2,3,2,0,"0","0","0",7,18397,60,129,200,23.9,1514.3,19,2,4,1,"1","0","0",7,18197,56,22.4,1501.4
"4249","1",15,4,"1",8,5,7,1,"1","0","0",6.8,17862,49,926,967,21.5,1673.5,78,0,7,0,"0","0","0",6.6,16895,56,18.8,1580.9
"4250","1",20,2,"0",4,4,4,1,"0","1","0",6.8,17247,53,603,-932,24.1,1597.1,47,5,5,0,"0","0","0",6.8,18179,50,21.5,1536.8
"4251","1",17,1,"0",9,6,12,0,"0","0","0",7,18405,47,1512,447,21.2,1775.2,12,6,6,1,"1","0","0",7,17958,52,21.9,1624
"4252","0",14,2,"1",3,7,1,0,"0","0","0",7,17982,60,-2942,-2574,22.2,1502.3,16,4,8,1,"1","0","0",7.6,20556,72,22.8,1796.5
"4253","1",22,5,"1",5,3,6,2,"1","1","0",6.8,17370,45,701,-628,20.2,1600.7,20,5,2,0,"0","0","0",7,17998,62,23.6,1530.6
"4254","1",21,3,"1",4,6,5,0,"0","0","0",6.8,17256,45,-1648,-1354,19.9,1545.4,15,5,3,2,"1","1","1",7,18610,52,21.7,1710.2
"4255","1",17,5,"1",8,3,4,0,"0","0","0",6.8,16737,40,2559,806,20.7,1705.8,17,2,4,0,"0","0","0",6.4,15931,51,19.6,1449.9
"4256","0",17,1,"1",8,10,9,1,"0","1","1",7.2,18219,54,1142,969,21.8,1837.4,14,0,14,0,"0","0","0",6.8,17250,50,18.8,1723.2
"4257","0",83,4,"1",5,9,3,0,"0","0","0",6.4,16804,43,-1501,-2063,22.4,1625.9,39,4,7,1,"1","0","0",7.2,18867,60,24,1776
"4258","0",17,0,"0",5,2,6,1,"0","1","0",6.8,18026,61,409,1405,22.2,1589.4,18,3,3,1,"1","0","0",6.8,16621,56,24.1,1548.5
"4259","0",20,2,"1",4,8,5,1,"1","0","0",6.6,17508,60,-2752,-2170,21.4,1552.4,16,3,9,0,"0","0","0",7.4,19678,63,25.2,1827.6
"4260","0",18,0,"1",11,5,8,0,"0","0","0",7.2,19208,47,3415,1887,24.3,1895.6,205,2,6,1,"1","0","0",6.8,17321,52,19.2,1554.1
"4261","1",10,4,"0",9,5,12,1,"1","0","0",7.2,19236,43,1867,1838,23.8,1788.1,15,1,4,0,"0","0","0",6.6,17398,72,20.5,1601.4
"4262","1",13,2,"1",7,6,5,0,"0","0","0",7.2,19074,59,1692,205,22.9,1713.1,14,0,4,1,"1","0","0",7,18869,52,18.6,1543.9
"4263","1",17,4,"1",7,3,4,1,"0","1","0",7,18167,41,3198,1428,24,1766.6,17,3,7,1,"1","0","0",6.6,16739,40,20.1,1446.8
"4264","1",36,0,"1",7,5,5,2,"1","1","0",7.4,19556,71,1652,1714,22.9,1753.8,12,4,4,0,"0","0","0",6.8,17842,48,20.9,1588.6
"4265","1",13,3,"1",4,1,5,1,"1","0","0",7.6,20255,72,2875,3035,26.1,1694.2,15,2,1,0,"0","0","0",6.8,17220,56,22.2,1406.7
"4266","0",13,2,"1",10,4,10,0,"0","0","0",7.4,19875,43,2978,3229,22.5,1822.4,17,1,5,0,"0","0","0",6.8,16646,42,22.4,1524.6
"4267","1",14,6,"1",5,5,6,1,"1","0","0",6.8,17499,45,134,-1022,24.6,1634.5,19,1,5,0,"0","0","0",7.2,18521,58,23.9,1621.1
"4268","0",15,1,"1",4,6,4,0,"0","0","0",7,18437,59,-418,34,23.8,1586.5,15,2,8,1,"1","0","0",7,18403,52,23.1,1628.3
"4269","0",19,1,"1",5,10,3,0,"0","0","0",6.6,17065,51,-3446,-1168,20.9,1526.6,13,3,13,1,"1","0","0",7,18233,68,22.2,1871.2
"4270","0",19,4,"1",4,3,1,1,"0","1","0",6.6,17213,49,957,406,22.6,1545.4,16,3,3,0,"0","0","0",6.8,16807,50,21.5,1449.7
"4271","1",21,3,"0",5,1,2,1,"1","0","0",7.6,20109,81,2358,2590,25.9,1705.1,17,4,0,0,"0","0","0",6.8,17519,57,24.8,1469.3
"4272","0",16,3,"1",8,13,6,0,"0","0","0",6.8,17690,44,-1291,-1067,20.1,1770.5,18,4,16,0,"0","0","0",7.2,18757,31,21.3,1899.6
"4273","0",17,1,"1",8,1,9,0,"0","0","0",6.6,17181,36,3371,1173,20.9,1676.3,18,1,2,0,"0","0","0",6.4,16008,50,19.5,1339.2
"4274","0",16,2,"0",7,8,10,0,"0","0","0",6.8,17371,60,-400,-539,18.9,1680.8,16,2,5,1,"1","0","0",7.2,17910,61,19.4,1720.8
"4275","0",16,3,"0",4,12,3,0,"0","0","0",6.6,16978,41,-4189,-3388,21.8,1511.1,15,1,10,2,"1","1","0",7.4,20366,46,24.9,1930
"4276","0",23,4,"1",5,11,6,1,"1","0","0",6.4,15823,60,-4011,-3207,19.9,1499.8,18,1,19,0,"0","0","0",7.2,19030,64,23.3,1900.9
"4277","0",36,4,"1",5,9,7,0,"0","0","0",7,17624,63,9,-1196,22.7,1694.2,16,1,9,1,"1","0","0",6.8,18820,47,21.5,1693.3
"4278","0",50,2,"0",6,8,7,0,"0","0","0",6.4,17079,49,-2630,-2204,18.1,1527,18,4,6,1,"1","0","0",7.2,19283,50,23.8,1790
"4279","0",49,4,"0",3,5,4,0,"0","0","0",6.6,16499,49,-1494,-700,19.4,1458.6,15,2,5,0,"0","0","0",6.6,17199,45,23.1,1608
"4280","1",22,6,"0",8,4,12,1,"1","0","0",7.2,18215,52,2655,2106,22.8,1823.2,17,4,3,0,"0","0","0",6.4,16109,36,22.6,1557.7
"4281","1",11,4,"0",9,8,13,0,"0","0","0",6.8,16876,36,329,-298,20.4,1719,16,2,10,1,"1","0","0",7,17174,44,20.6,1686.1
"4282","0",32,1,"0",4,2,3,0,"0","0","0",6.8,17416,40,1219,1558,22.5,1500.8,16,17,1,1,"1","0","0",6.6,15858,44,19.3,1378.9
"4283","1",17,0,"1",15,7,15,1,"1","0","1",7.2,18071,48,5494,1987,19.1,2175.5,10,2,7,0,"0","0","0",6.4,16084,44,16.8,1626.1
"4284","1",19,2,"1",4,1,8,1,"1","0","0",7.2,19141,70,1259,2317,22.3,1578.7,18,2,0,0,"0","0","0",6.4,16824,47,23.6,1452.8
"4285","0",14,3,"0",6,7,6,0,"0","0","0",6.8,18840,48,-919,47,24.5,1640.4,112,3,10,0,"0","0","0",7.2,18793,50,21.9,1732.3
"4286","1",26,5,"0",7,4,13,1,"1","0","0",7.6,20464,62,2566,3097,23.2,1787.8,25,2,4,0,"0","0","0",7,17367,47,23.5,1531.2
"4287","1",16,1,"1",8,9,14,2,"1","1","0",7.2,18460,55,1428,295,24,1853.2,17,1,9,0,"0","0","0",7,18165,48,20.1,1710.4
"4288","0",16,3,"1",8,10,7,1,"0","1","0",6.4,16288,52,-763,-450,17.6,1690.1,20,2,14,0,"0","0","0",6.6,16738,27,20.4,1766.4
"4289","0",9,0,"0",7,10,7,0,"0","0","0",7,17585,41,-1360,-1561,19.9,1756.3,15,0,11,1,"1","0","0",7.2,19146,54,24.4,1892.3
"4290","1",17,4,"1",4,4,4,0,"0","0","0",7,17892,62,-553,284,22.5,1596.7,18,1,4,2,"1","1","1",6.8,17608,44,21.7,1652
"4291","0",16,1,"0",4,12,4,0,"0","0","0",6.8,17372,54,-3279,-1466,22.3,1628,15,2,15,1,"1","0","0",7.2,18838,59,25.2,1955.9
"4292","1",18,6,"1",8,5,6,1,"0","1","0",7,18245,38,2301,2562,22.1,1714.2,16,1,8,1,"1","0","0",6.4,15683,50,17.7,1484.1
"4293","0",58,2,"1",4,8,1,0,"0","0","0",6.8,17294,56,-2462,-1894,20.1,1480.7,15,2,6,0,"0","0","0",7.4,19188,56,22.9,1726.9
"4294","1",15,3,"1",10,13,14,0,"0","0","1",6.8,17238,24,-198,-1159,21.3,1869.7,16,4,9,1,"0","1","1",6.8,18397,64,18.8,1889.5
"4295","0",16,1,"1",8,8,9,0,"0","0","0",6.6,17009,48,240,-903,19,1705.7,17,2,9,0,"0","0","0",7,17912,51,19.7,1681.7
"4296","1",16,3,"0",5,3,3,1,"1","0","0",6.8,18581,42,1780,1010,23.5,1648.7,15,1,1,0,"0","0","0",6.8,17571,48,21.8,1470.7
"4297","1",16,1,"1",5,3,6,0,"0","0","0",6.6,17087,48,435,-1039,21,1572.1,17,1,3,0,"0","0","0",6.8,18126,55,22.9,1528.6
"4298","1",16,2,"0",5,3,7,1,"1","0","0",7.4,19944,71,1591,1778,24.6,1718.2,15,0,4,0,"0","0","0",6.8,18166,47,25.7,1559.1
"4299","1",18,1,"0",8,4,10,2,"1","1","0",7.2,18608,48,937,530,21.2,1699.3,19,3,3,0,"0","0","0",7,18078,66,20.5,1605.6
"4300","1",14,2,"0",5,8,4,0,"0","0","0",7,17847,45,-2320,-2276,22.3,1571,14,4,7,1,"1","0","0",7.6,20123,68,23.7,1803
"4301","1",14,1,"0",10,8,10,1,"0","1","0",7,18327,55,496,187,19.3,1779.3,14,0,7,1,"1","0","0",6.8,18140,44,22,1729.7
"4302","1",18,1,"1",13,2,11,1,"1","0","0",7,19401,58,6977,5303,23.6,1986.7,13,1,4,0,"0","0","0",5.8,14098,33,16.8,1289
"4303","1",18,3,"1",10,5,10,0,"0","0","0",7.4,19307,47,2832,2861,22.5,1853.8,18,0,7,0,"0","0","0",6.6,16446,52,21.4,1570.6
"4304","0",14,4,"1",3,9,2,0,"0","0","0",6.6,16231,32,-4073,-2595,21.1,1462.4,21,2,7,1,"0","1","0",7.2,18826,60,22.6,1869.7
"4305","1",21,4,"1",5,4,4,0,"0","0","0",7,17430,38,1561,621,22.8,1600.5,20,2,6,1,"1","0","0",6.6,16809,47,18.7,1444.4
"4306","0",42,6,"0",4,8,4,0,"0","0","0",6.8,17750,41,-2143,-1251,22,1519.4,19,2,6,1,"0","1","0",7.2,19001,48,20.5,1733.7
"4307","1",15,2,"0",13,3,13,1,"0","1","0",7.6,21575,64,6081,4748,23.5,2094.3,13,1,5,1,"1","0","0",6.6,16827,48,19.7,1486.2
"4308","1",23,1,"1",6,4,5,0,"0","0","0",7.2,19092,48,515,1403,21.8,1598.3,36,4,5,1,"1","0","0",6.8,17689,60,19.4,1546.8
"4309","0",16,2,"0",1,7,1,0,"0","0","0",6.6,17238,48,-2382,-2219,21.8,1451.3,15,4,5,1,"1","0","0",7.2,19457,56,24.8,1689.5
"4310","1",16,4,"1",6,3,6,1,"1","0","0",7,19253,48,2880,2785,26.6,1753.6,58,2,5,0,"0","0","0",6.6,16468,48,19.7,1465.6
"4311","0",21,0,"1",4,3,7,1,"1","0","0",6.8,16848,54,724,-1747,22.1,1579.6,10,2,3,0,"0","0","0",7.2,18595,56,20.9,1507.2
"4312","1",17,2,"1",15,7,19,1,"1","0","0",7.6,20278,36,4882,2906,23.1,2083.3,14,3,5,0,"0","0","0",6.8,17372,44,20.2,1595.1
"4313","1",15,2,"1",7,2,8,1,"1","0","0",7.4,20329,60,3877,1762,24.8,1865,51,1,3,0,"0","0","0",7.2,18567,61,22,1477.3
"4314","0",44,3,"0",4,6,2,1,"1","0","0",7,17888,48,-2127,-997,21.4,1504.4,33,5,8,0,"0","0","0",7.2,18885,59,22.8,1717.1
"4315","0",39,2,"1",4,4,6,1,"1","0","0",7,17771,63,161,-97,21.2,1581.1,15,22,6,0,"0","0","0",6.6,17868,45,22.2,1565
"4316","0",97,7,"1",4,4,2,0,"0","0","0",6.8,17757,41,608,362,22.8,1561.2,42,4,2,1,"1","0","0",7,17395,60,20.8,1500.4
"4317","0",16,1,"0",5,13,3,1,"1","0","0",6.6,16565,56,-4570,-3352,20.4,1515.1,33,0,18,1,"0","1","0",7.4,19917,68,20.7,1972.1
"4318","0",16,2,"0",6,5,6,0,"0","0","0",7,18365,48,120,1543,24.4,1649.6,19,0,14,1,"1","0","0",6.6,16822,70,20.6,1637.6
"4319","0",16,3,"1",8,7,9,0,"0","0","0",7,17499,36,-1073,-657,19,1605.9,18,4,7,1,"0","1","0",6.8,18156,43,23.2,1713.2
"4320","1",16,4,"0",4,11,4,0,"0","0","0",6.4,16083,44,-3181,-2898,18.9,1512,56,3,14,0,"0","0","0",7.4,18981,48,21.4,1830.1
"4321","1",11,2,"1",5,5,4,1,"0","1","0",6.8,17330,52,-226,-262,21.2,1618.5,13,3,10,1,"1","0","0",6.8,17592,60,22.8,1641.1
"4322","0",13,1,"1",3,8,2,0,"0","0","0",6.8,17439,56,-3096,-3752,24,1540.4,38,5,11,1,"1","0","0",7.6,21191,76,25.6,1850
"4323","1",13,2,"1",8,6,5,0,"0","0","1",7,18161,32,2123,2563,21,1795.2,15,3,8,1,"1","0","0",6.2,15598,32,19.2,1582.9
"4324","0",41,7,"1",5,13,7,0,"0","0","0",6.2,15469,40,-5760,-4168,16.1,1477.6,51,3,12,1,"0","1","1",7.4,19637,49,23.5,2053.6
"4325","0",18,3,"0",4,10,2,0,"0","0","0",7,17767,44,-2155,-2249,25.1,1618.3,14,2,10,1,"1","0","0",7.2,20016,60,21.9,1833.8
"4326","1",13,4,"0",4,7,6,0,"0","0","0",7,18122,58,-519,1292,23.1,1603.7,20,1,10,0,"0","0","0",6.6,16830,36,21.3,1655.6
"4327","1",16,1,"0",5,9,5,2,"1","1","1",7,18637,60,786,1049,22.1,1804.1,15,3,14,0,"0","0","0",6.8,17588,33,21.3,1725.5
"4328","1",19,1,"0",5,6,3,1,"1","0","0",6.4,16224,47,-1671,-1100,16.7,1482,17,4,10,0,"0","0","0",6.8,17324,52,22.3,1649.1
"4329","0",15,4,"0",1,5,0,0,"0","0","0",6.8,17294,55,-4036,-1844,23,1394.3,15,3,5,1,"1","0","1",7.2,19138,65,23.1,1797.9
"4330","0",14,3,"0",7,10,4,2,"1","1","1",6.4,16951,44,-1148,-2197,20.1,1702.3,18,1,8,0,"0","0","0",7.2,19148,43,22.6,1817.1
"4331","1",16,4,"1",2,5,2,0,"0","0","0",7,17250,60,-1399,-763,22.3,1501.1,22,4,7,1,"1","0","0",7,18013,60,20.8,1641
"4332","1",16,5,"0",13,5,13,0,"0","0","0",7.4,20095,36,4409,4503,22.9,2006.7,16,2,5,1,"1","0","0",6.2,15592,48,18.2,1565.8
"4333","1",12,1,"1",6,7,4,1,"1","0","1",6.8,17815,54,770,-46,19.6,1714.9,10,1,7,0,"0","0","0",7,17861,34,20.2,1637.9
"4334","0",12,0,"1",3,7,4,1,"1","0","0",6.8,16866,52,-2193,-1574,19.9,1468.8,11,2,10,0,"0","0","0",7,18440,44,21.7,1688.1
"4335","0",16,4,"1",4,2,3,2,"1","1","0",7.2,19055,56,1236,144,23.5,1612.5,28,4,2,0,"0","0","0",7.4,18911,60,24.9,1488.9
"4336","0",32,2,"1",1,5,2,1,"0","1","0",6.8,17212,48,-2144,-2451,22.5,1419.7,14,19,3,1,"1","0","0",7.2,19663,52,24.6,1634.1
"4337","1",14,1,"1",12,2,8,1,"0","1","0",7.6,20134,52,4785,4475,23.8,1886.3,13,1,2,0,"0","0","0",6.4,15659,42,20.6,1407.8
"4338","1",12,4,"0",4,4,2,1,"1","0","0",7.2,18538,51,-344,1361,24,1548.8,16,1,4,0,"0","0","0",6.6,17177,48,24.1,1583.2
"4339","1",15,1,"0",7,8,8,0,"0","0","1",7,18662,60,905,312,20.9,1828.3,15,3,6,1,"1","0","0",7,18350,61,20.6,1737.8
"4340","1",16,4,"1",10,5,14,0,"0","0","0",7.2,19030,44,1806,632,24.7,1853.8,16,2,5,1,"1","0","0",7,18398,64,21.6,1673.2
"4341","1",9,2,"0",8,5,5,1,"0","1","0",7.2,20182,80,2095,1664,20.6,1787.5,10,3,3,1,"1","0","0",7,18518,60,21.5,1578
"4342","1",17,3,"0",9,3,11,0,"0","0","0",6.8,17771,32,2589,2509,22.1,1695.4,31,5,4,1,"1","0","0",6.4,15262,46,18.7,1436.5
"4343","0",15,4,"0",3,5,2,2,"1","1","0",6.8,16649,44,-745,-1826,23.4,1507.3,42,2,3,0,"0","0","0",7,18475,66,20,1581.8
"4344","1",20,2,"1",5,6,3,0,"0","0","0",7,18686,60,329,1704,21.9,1603.8,13,2,3,1,"1","0","0",6.8,16982,56,20.8,1570.9
"4345","0",16,3,"0",5,6,3,0,"0","0","0",7,18159,58,-478,-389,22.9,1603.2,23,3,6,1,"1","0","0",7,18548,48,22.1,1651
"4346","0",15,2,"1",4,3,7,1,"1","0","0",7,17654,57,273,-1110,22.3,1566.9,21,3,3,0,"0","0","0",7.2,18764,56,23.7,1539.6
"4347","1",15,2,"1",8,6,8,1,"1","0","0",7,18250,40,2713,464,24.6,1819.8,14,0,3,1,"0","1","0",6.8,17786,56,18.7,1548.5
"4348","0",15,2,"1",13,9,19,1,"1","0","0",7.2,18855,42,1852,219,21.1,1952.8,16,2,5,0,"0","0","0",7.2,18636,72,21.7,1767.6
"4349","1",18,3,"0",8,6,6,2,"1","1","0",7,18199,68,767,796,20.6,1731.6,17,3,8,0,"0","0","0",6.8,17403,52,21.6,1654.9
"4350","0",14,1,"0",7,5,10,0,"0","0","0",7,18241,52,373,-1568,20.2,1650.9,14,2,2,1,"1","0","0",7.2,19809,76,22.4,1613.6
"4351","1",52,1,"1",10,5,11,0,"0","0","0",6.8,18253,40,2405,1439,23,1774.1,12,5,6,1,"1","0","0",6.8,16814,40,19.9,1533.6
"4352","0",19,2,"1",4,0,2,2,"1","1","0",7.4,18986,76,2186,1319,24.4,1612.4,18,3,0,0,"0","0","0",6.8,17667,51,24.1,1393.8
"4353","1",14,0,"1",5,3,8,1,"1","0","0",7,17740,52,1315,-99,21.4,1639.5,36,1,3,0,"0","0","0",7,17839,54,20.9,1508
"4354","1",16,3,"1",8,5,7,1,"1","0","0",7.2,18981,56,2533,1172,25.3,1802,15,6,4,0,"0","0","0",6.8,17809,60,21.2,1548.7
"4355","0",10,0,"0",3,5,8,0,"0","0","0",6.8,17310,56,-1394,-589,19.4,1475.9,13,1,7,1,"1","0","0",6.8,17899,44,24.6,1615.3
